time,text,user,followers,city,country
13:12:11,Got what I wanted! The Andromeda Strain! Thanks to @jackpotrecords and @WildHoneyRecord! @recordstoreday #RSD17 https://t.co/EPxBHAdeuT,nicholasm79,231,Knoxville,United States
13:12:14,There's a special section of Hell reserved especially for pricks like these alongside the ticket-touts 😤😡😠 #rsd2017… https://t.co/3JO1G7C4z0,PaulHoppy,164,Manchester,United Kingdom
13:12:17,TODAY IS THE DAY 10th Year Anniversary #RSD17 it's almost time! https://t.co/pAskZ3y946,DimpleRecords,1983,California,United States
13:12:19,Happy #RSD17 !! Brought some @DunkinDonutsGA to Al Bum's Record Shoppe and found some awesome! -@Matt_Knox https://t.co/f3kMfgZFYA,Radio1057,21523,Acworth,United States
13:12:35,Thanks to @PistonheadLager for supporting today's #RSD17 event @raretradeuk in Kilwinning live music here until 5pm… https://t.co/SaeCuEDTyl,richymuirhead,3638,Kilwinning,United Kingdom
13:13:17,#nowplaying #PortobelloRadio #SaturdaySessions special for #RSD17 #JasonMayall plays #Cumbia for the local #latinos https://t.co/TwOoUKDBF6,PortobelloRadio,278,City of London,United Kingdom
13:13:17,@NatWard123 best boyfriend queuing three hours outside @_sounditout records for me while I was at work! #RSD17… https://t.co/UsD5mUvJbU,MegannCain,167,Ingleby Barwick,United Kingdom
13:13:22,Successful #RSD17 haul (although gutted I wasn't able to get #Deee-Lite or #Toto 's Africa despite being 11th in th… https://t.co/2NZT9DPS6c,BFCRich,1224,Blackpool,United Kingdom
13:13:32,🎶 #RSD17 https://t.co/wLONCdBpAK,ArcadeSongs,352,Brooklyn,United States
13:13:35,Packed house at Dr Disc for  #RecordStoreDay #RSD17 https://t.co/4DB9OtnM0X,willsallanah,167,Windsor,Canada
13:13:57,So - who found the lovely but elusive #RSD17 edition of @keaneofficial's 'Tear Up This Town' this morning? Photos please!,KeaneShadow,5684,Burlington,Canada
13:13:57,"My #RSD17 lucky dip prize. Bucks Fizz (who I love), 54 (house where I grew up) and RCA (Dad worked there) 👌 He migh… https://t.co/pdG1K4XFtF",CRiedlinger77,250,Washington,United Kingdom
13:14:23,Happy Record Store day everyone! Bought a couple from my youth @pulp2011 @radiohead  #RSD17 https://t.co/cSM6blsRMZ,Markbastin72,409,Oxford,United Kingdom
13:15:17,Doing my bit for #rsd17 #recordstoreday (@ Vinyl Revival Store - @vinylrevivaluk in Buckden) https://t.co/h1y9ntnFzZ https://t.co/UUpm4CMdFr,Documentally,25861,Buckden,United Kingdom
13:15:17,You put the lime in the coconut #RSD17 https://t.co/NKBiQXzrVp,Rakey,585,Shrivenham,United Kingdom
13:15:56,Happy @RSDUK everyone! Bought a couple from my youth @pulp2011 @radiohead  #RSD17 https://t.co/3cr0reLvy0,Markbastin72,409,Oxford,United Kingdom
13:17:17,"A queue round the block all morning for #RSD17 @residentmusic, Brighton. Droll member of staff at the till called out, ""is anybody waiting?""",chrishawtree,1961,Brighton,United Kingdom
13:19:22,Twitter feed full of #coheed followers getting Good Apollo on #RSD17 and I'm stuck at work praying I can get one after.,DieselTechBaur,259,Buena Vista,United States
13:19:34,⒈ #EarthDay⒉ #marchforscience⒊ #RSD17⒋ Hibs⒌ #FedCup2017/4/22 14:15 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8523,London,United Kingdom
13:19:35,Round 1.  Knocked out a few titles with little to no hassle.  #RSD17 https://t.co/TTahDwrOVY,tommyburton75,97,Brevard,United States
13:21:01,"Breakfast on RSD17!!! (at @GlamDollDonuts in Minneapolis, MN) https://t.co/mOrsRGMlM9 https://t.co/2orU6dVV0B",nixbora,319,Minneapolis,United States
13:21:24,The #rsd17 exclusives! #recordexchange #boise #idaho #vinyl https://t.co/biOCe49Zy8,RecordExchange,4604,Boise,United States
13:21:30,Ik zag zojuist een TELEAC cursus Russisch. Op vinyl. Mooi. #rsd17,skoopnl,1474,Lieve Vrouwekerkhof,The Netherlands
13:21:38,Day 2 of @420fest and #RSD17,Jgrov,386,Georgia,United States
13:22:06,#RSD17 https://t.co/XWY409xXz9,TWC_ltd,84,Blewbury,United Kingdom
13:22:09,Great weather; great records. #rsd17 off to a good start. #radioactiverecords @ Radio-Active… https://t.co/JwVsUSVSA5,radioactiverecs,3734,Fort Lauderdale,United States
13:22:42,Still on the Hunt for this beauty https://t.co/WUcEK8lLkJ,ModGav59,68,Ashford,United Kingdom
13:23:30,"#RSD17 #RecordStoreDay17 @RecordStoreDay (@ Music Underground - @musicundrgrnd in State College, PA) https://t.co/IK7xdYdH8t",jrdsctt,505,State College,United States
13:24:43,Getting in the groove @RhymeandReas for Record Store Day! #RSD17 https://t.co/RuQ0lKzpsu,RhymeAndReas,549,Wales,United Kingdom
13:24:56,Happy Record Store Day #RSD17 https://t.co/9rSRK9hvUZ,Tweed_jacket,74,Crawley,United Kingdom
13:25:13,Splashed out on a few lovely vinyl for the day that's in it 😍 #RSD17 #RecordStoreDay https://t.co/2WsMwHYHav,iantracy79,383,Dun Laoghaire-Rathdown,Ireland
13:25:15,#rsd17 #recordboxwallingford #supportlocal ! @ Music Box https://t.co/0YO70oIVN7,TWC_ltd,84,Wallingford,United Kingdom
13:25:28,"Hoping to score some good #RSD17 finds! (@ Harvest Records in Asheville, NC) https://t.co/SsDWyjUeZy",asiansplenda,791,Asheville,United States
13:26:19,"Got my haul for #RSD17 including @pinkfloyd for me, pink vinyl @LittleMix for my daughter! https://t.co/nMWOTTEQ6E",stuhiggins,479,Potten End,United Kingdom
13:26:30,Done in Sanford. Now off to Scarborough 🚗 #RSD17 @BullMoose @BullMooseVinyl,omgitzdestineex,450,Maine,United States
13:27:21,lots SOLD OUT / LOTS STILL LEFT! @RSDUK #rsd17 !,spillersrecords,21005,Cardiff,United Kingdom
13:27:47,We got dollar records for days my dudes #recordstoreday #rsd2017 #rsd17 #vinyl #roc @ Record… https://t.co/ss6oGnRZdt,recordarchive,3049,New York,United States
13:28:41,To celebrate #RecordStoreDay I've created a guide to #Newcastle's best record shops! https://t.co/Nu4dJF6k4B #RSD17 @BBC6Music @RPMMusic,rachmotormouth,4408,North East,United Kingdom
13:28:43,I WANTTTTT https://t.co/6AIuo4Adjo,jycmlt_,389,Santa Maria,Republic of the Philippines
13:28:59,"Apparently, you can actually go to a shop and buy a record today. I think all these shops are only open for one day a year though? #RSD17",darklordbarnet,416,Barnet,United Kingdom
13:29:29,Record store day bij #velvet lookapony #rsd17 @ Velvet Dordrecht https://t.co/9uK2UCzdcK,idordt,3911,Dordrecht,The Netherlands
13:29:41,Colour grooves#rsd17 #recordstoreday #recordplayer #vinyl #wax #turntable https://t.co/cLgnH8R25s,AngusMcNaughton,274,Auckland,New Zealand
13:29:57,trop beau leur vynil 😱 👏 @Aliciaa__G https://t.co/mLN9NYbBPY,kryyystell,517,Les Pennes-Mirabeau,France
13:30:29,"Got my haul for #RSD17 @RSDUK including @pinkfloyd for me, pink vinyl @LittleMix for my daughter! https://t.co/KDs6nbjOqa",stuhiggins,479,Potten End,United Kingdom
13:30:58,Line down the block and around the corner for #RSD17 @MillCitySound. My little spot has been discovered!!! https://t.co/zgzRydobqm,U2Nurse,1071,Hopkins,United States
13:31:18,Got my copy of @Halestorm ReAniMate 3.0 at #RSD17 https://t.co/PnoSai0wEd,jenndphotograph,233,West Hattiesburg,United States
13:31:58,Head over to @rubadub_glasgow to celebrate #RSD17 and grab yourself on of these for tonight's party 🔈@djbone313… https://t.co/U9TtbubxN1,LaCheetahClub,692,Glasgow,United Kingdom
13:32:02,"stop number 2 for #RSD17 (@ Carolina Soul in Durham, NC) https://t.co/TiER5MtrXs",warddavide,191,Durham,United States
13:32:25,Squad goals. @rsduk @levis_uk #RSD17 #recordstoreday #trucker #flashback @ Flashback Records https://t.co/gNH4dIUbJ5,flashbacklondon,6379,Poplar,United Kingdom
13:33:09,Head over to @rubadub_glasgow to celebrate #RSD17 and grab yourself 1 of these for tonight's party 🔈@djbone313… https://t.co/PNuigtbUmk,LaCheetahClub,692,Glasgow,United Kingdom
13:33:27,Got my copy of @bfmvofficial Don't Need You at #RSD17 https://t.co/Jipj0rTYjM,jenndphotograph,233,West Hattiesburg,United States
13:34:11,We'll be at @VinylTapNash with some buttons and cassettes for #RecordStoreDay festivities! See yas then!… https://t.co/b2UgdMN1cl,coldspew,164,Nashville,United States
13:35:10,"Olha, acho que o Burial pesou a mão nos efeitinhos de disco velho e… não curti. 😬 fui preparado pra amar, saí desgo… https://t.co/TKKt8nfdMl",akzel,421,Portuguesa,Brazil
13:35:22,#RSD17 The Tour takes in @In_TheGroove #Henley for a bit of #LaDusseldorf &amp; #Spacemen3 - still no @luna_theband .... https://t.co/ljwsNvUTX7,isetta_windsor,427,Henley-on-Thames,United Kingdom
13:35:34,Anyone know where I can find some good wax? My ears could use some new tunes. #rsd17 @ Saint… https://t.co/K6RawYguB4,drock77sarcasm,596,St Petersburg,United States
13:35:35,Well @MarthaFfion SMASHED it at @VoxBoxMusic #RSD17 as is @yumhoneyblood just now. More to come. Edinburgh you know… https://t.co/uBEbjU6Kg8,LilVik,1485,Edinburgh,United Kingdom
13:35:40,Why does the #RSD17 line always seem like such a dude event?,DebFilcman,1082,Chicago,United States
13:36:13,Houston loves vinyl (and hopefully not Sara and Tegan) https://t.co/Vg6LWP6JRp,WKSUAmanda,1955,Akron,United States
13:36:32,"After 2 hours in the queue, got everything I wanted! Met some cool peeps along the way. Thanks @SisterRayStore… https://t.co/RsOu6aKGio",iwuvwoo,542,Camberwell,United Kingdom
13:38:29,Oh my god it's fucking beautiful https://t.co/4OTEmZ70AN,ColonelClam,232,Worcester,United States
13:38:55,@sazzledazzlex sorry love it's sold out. https://t.co/JTTXXb3CKO,BiggusDickuss1,378,Bradford,United Kingdom
13:39:32,Smooth experience. 🙌 🏆@DustyGroove #RSD17 https://t.co/LTj5W39sTU,flipbin2000,833,Chicago,United States
13:39:34,⒈ #EarthDay⒉ #marchforscience⒊ #RSD17⒋ Hibs⒌ #imps2017/4/22 14:35 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8523,London,United Kingdom
13:41:12,Phew. Bit quieter now but still lots of RSD goodies left. @RSDUK @RSDAYUK #rsd #rsd17 @ Audio Gold https://t.co/bHxvETLbDK,Audio_Gold,1675,Tottenham,United Kingdom
13:41:42,Het is net alsof Jett Rebel speelt joh! Oh wacht… #rsd17 https://t.co/Q6ZSwgiBe4,skoopnl,1474,Lieve Vrouwekerkhof,The Netherlands
13:41:52,@ericchurch Vinyl Collection Complete. @recordstoreday #RSD17 #CaughtInTheActLive 💀 https://t.co/Ozx7GdFyM7,DBCogs8,417,Chicago,United States
13:42:24,Record Store Day 2017 Pickups #rsd #rsd17 #rsd2017 #recordstoreday #vinyl #pittsburgh @ Attic… https://t.co/WTgcZIBvTV,CplMike86,312,Millvale,United States
13:42:36,I decided not to get up at the crack of dawn for #rsd17... I hope all these people ahead of me… https://t.co/AjKwwr1QX4,asiansplenda,791,Asheville,United States
13:42:51,"First #rsd17 stop. (at @DeadDogRecords_ in Toronto, ON) https://t.co/OFUZodcb2H https://t.co/IoS58C4qiz",photojunkie,7912,Toronto,Canada
13:43:27,"Records are dumb, but happy Record Store Day. Wake me for CD Store Day. And please don't buy cassettes. #RSD17",markisnthere,65,Wood-Ridge,United States
13:44:50,Nostalgia has its limits and I just found mine. #RecordStoreDay #RSD17 https://t.co/1Z31v4zcwZ,rexparker,5283,Vestal,United States
13:45:00,"#RecordStoreDay #njdontaku ""Michele Scarponi"" #CitizensAssembly #AFLSwansGiants #afdbpt17 #RSD17 网曝，中国🇨🇳国家主席，习近平，和，… https://t.co/0DUGQIQVYa",ruankebiao123,480,福建,中华人民共和国
13:45:04,"""Black Fridays got nothing on Record Store Day"" #RSD17 #RecordStoreDay https://t.co/67wwCJCip2",auddog_,665,Wooden Nickel Music,United States
13:45:08,"Eerste echte concert voor Hera, @thegrandeast op #rsd17 . Gelijk de plaat gekocht want ze vond… https://t.co/hlHd8fkONh",michelk,1885,Gouda,Nederland
13:45:43,Happy #RSD17 https://t.co/WcfKtliJMS,BlueSeaOnMyMind,130,Missouri,United States
13:45:54,Happy #RecordStoreDay vinyl fans. Here are 13 collectibles you should seek out today. https://t.co/YIFCZb7pnG #RSD17 https://t.co/MO3NMLOQP5,markhdaniell,1772,Toronto,Canada
13:48:53,As it's #RSD17 I went to the local charity shop and picked up my favourite Madonna album for one pound (old style) https://t.co/Qv1aZvr9V0,scorpio48k,154,Peterlee,United Kingdom
13:49:18,"RSD17 - WOOT!!! (@ Electric Fetus - @efetusmpls in Minneapolis, MN) https://t.co/0kWZpcIocx https://t.co/IfTBONk4oe",nixbora,319,Minneapolis,United States
13:50:06,The line @lauriespos for #RSD17 https://t.co/yk71PX1iXn,DavidFell,775,Laurie's Planet of Sound,United States
13:50:44,Great @BBC6Music @LizKershawDJ - interviewing the guy who makes tonearm bearings for @RegaResearch turntables #ballbearing #RSD17 @RSDUK,sonatahifi,453,Barnet,United Kingdom
13:51:45,My #RSD17 @intenserecords  @BBC6Music @BBCEssex......payday next week hoping for a few extra gains https://t.co/oQQhMZTLTK,Nick_Budge,223,Chelmsford,United Kingdom
13:53:06,It's a party!! #RSD17 #rsd2017 #RecordStoreDay #vinyl #vinylrecords #VinylAddict #clermont #florida… https://t.co/CcI2aWbJSy,trianglevinyl,328,Triangle Vinyl,United States
13:53:19,Happy Record Store Day #instore #recordstoreday #recordstoreday2017 #rsd17 #rsd2017 #rsdnl… https://t.co/CLMxP4qHce,Fridolijne,1049,Heemskerk,Nederland
13:53:41,Happy @recordstoreday!!!#RSD17 https://t.co/6Ut2mlvUpw,PearlJamCOL,4273,Bogotá,"Colombia,Colombia"
13:53:52,"Check out the graphic I created for the @TheCurrent &amp; their coverage of #rsd2017. Best of luck on your vinyl hunt,… https://t.co/8Si6KiiDOi",Corey_Sweeter,294,Maple Grove,United States
13:54:31,Cheers @PieandVinyl for 1st of 3 in-stores @recordstoreday Now @unionmusicstore #Lewes !! #RSD17,emilybarkerhalo,6290,Lewes,United Kingdom
13:54:51,Make sure you come out to @SolidStateMN !! Bands go on at 7PM #recordstoreday2017 https://t.co/trUMbUrccn,SolidStateMN,151,Minneapolis,United States
13:56:33,@smooney24  thought would share cause know Ashley is into this sorta thing #RSD17 https://t.co/mSxcFT23h9,Adamayresvocals,509,Glasgow,United Kingdom
13:57:10,If anyone sees the Dave Matthews Band Live at Red Rocks during #rsd17 lemme know.,codeyh,1140,Smyrna,United States
13:57:59,Records have brought me great happiness in my lifetime. https://t.co/2KYxmKfmHN,Talkupthepost,383,Durham,United States
13:58:27,1 million vinyl records sold in 2005.13 million vinyl records sold in 2016.Happy #RecordStoreDay!… https://t.co/An0TPVutGX,SteveatGoodLife,4601,London,Canada
13:58:32,Extremely sad to hear that my local @sunriserecords in #BurlON is closing this weekend. Best store in town. #RSD17 😥,Alphamoongirl,1486,Burlington,Canada
13:59:34,⒈ #marchforscience⒉ #EarthDay⒊ #RSD17⒋ Hibs⒌ #imps2017/4/22 14:55 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8523,London,United Kingdom
13:59:51,My first #RSD17 score of the day! Can't wait to listen to it! https://t.co/pTjl7dZP0E,Alphamoongirl,1486,Burlington,Canada
14:00:48,#recordstoreday2017 cassettes count. https://t.co/wPPKZ6YKq5,DavidHutch,187,Montréal,Canada
14:01:18,"Once again Record Store Day! #rsd2017 #rsd17 #recordstoreday #recordstoreday2017 @ Miami, Florida https://t.co/9qvlcNY6B3",garciaalfredo,231,Miami,United States
14:01:45,"#RSD17 (@ Laurie's Planet of Sound - @lauriespos in Chicago, IL) https://t.co/HuMjAZ6sOu",ChicoFC,1200,Chicago,United States
14:01:48,Voilà donc sinon si j’étais à Gare du Nord c’etait parce que je voulais voir si mes disquaires préférés avaient ce… https://t.co/y9m4C18moz,VincenTimes,4952,Paris,France
14:02:29,"#RSD17 (@ Discos Marcapasos in Granada, Andalucia) https://t.co/DaCbmEyq4k",flprieto,228,Granada,España
14:03:00,@residentmusic goodie bags. More CDs than I know what to do with. Now to research who half of these acts are!!… https://t.co/ZbEtO65HCC,hexmex100,246,South East,United Kingdom
14:03:43,Fun line here at #RSD17 I'm not even CLOSE to being the oldest (bless) kids learning about the good stuff,U2Nurse,1072,Hopkins,United States
14:03:53,@myvitriol @recordstoreday Tunes at #BenONeillMusicShop #Dungarvan #RSD17 https://t.co/qYKnh8gJ4O,BenONeillRecord,988,Waterford,Ireland
14:04:36,@GeekingOnMusic The haul. #rush #evandando #NotoriousBIG #thewarondrugs #toto #RecordStoreDay #RSD17… https://t.co/jTMYzGIicg,tom_d16,53,Milton,United States
14:05:01,No that's a #rsd17 miracle! https://t.co/BarJmgRYZD,askchucky,360,Lincoln Park,United States
14:05:49,I'd like to think sporting my @rarariot merch gave me luck for #RSD17 https://t.co/6Mb65GzSem,chrisrosecas,640,Elon,United States
14:05:55,Record purchased! #RSD17 https://t.co/1WPAI3HC4u,LikeHerod_,92,Newquay,United Kingdom
14:06:36,A little bundle of joy has arrived with a clout! #RSD17 #rsd2017 @GingerWildheart love the design with this. https://t.co/2GdCbugTrV,hexmex100,246,South East,United Kingdom
14:06:37,Well worth the two hours queuing with very little sleep and a slight hangover. #RSD17 https://t.co/rNAyN0jwqr,Timbodeenie,129,Spillers Records,United Kingdom
14:06:42,Get your RSD TShirt.               Look good while enjoying live music AND support @Velindre #RSD17 @RSDUK… https://t.co/Jo0w3c2Qbu,Mamgee_Ruth,320,Somerton,United Kingdom
14:06:45,"Record Store Day! Only store we're hitting this year for #rsd17. Looking for the Prince 12""s (@ Pinwheel Records) https://t.co/gPxWQ1MVmO",susyrat,735,Chicago,United States
14:08:28,@BazzaMFV the money I didn't spend in not getting the #RSD17 Rush vinyl now going on this. This time next year we'l… https://t.co/K4MZZj9axE,cyclesinthedark,330,Mayo,Ireland
14:08:56,It seems to have become everything it was railing against. Record companies taking advantage and charging €18 for a 2 track record. #RSD17,fergbreen,549,Dublin City,Ireland
14:09:05,".@HetZesdeMetaal ""Het heeft twee jaar geduurd voordat iemand daar door had dat het een beetje @blof was."" 😄 2/2… https://t.co/v2kquA3SIl",geertrb,331,Bergen op Zoom,Nederland
14:09:43,Great gig: Jazzy Funky #Blowtrio at #Tuneup Antwerp #RSD17 https://t.co/1KHYiXEOIS,stan_lemmens,504,Antwerp,Belgium
14:10:23,Happy #EarthDay and #RSD17 : support what makes life good and happy https://t.co/YD2RsK2wFY,spinnerpr,610,Los Angeles,United States
14:10:31,@ericchurch Record Collection Complete!! @recordstoreday #RSD17 #CaughtInActLive 💀 https://t.co/FN8SPZf8xD,DBCogs8,417,Chicago,United States
14:11:09,"#RSD17 #RecordStoreDay (@ Rolling Stones in Norridge, IL) https://t.co/Lcc2ceN4aC https://t.co/vmkhIZEpYo",swimfinfan,259,Norridge,United States
14:12:01,Ava is super stoked to be hanging in line with me at #rsd17 @ Love Garden Sounds https://t.co/NHF6InWiEY,chadcaylor,200,Kansas,United States
